,State_Raw,Country,Lat,Long,Date,Confirmed,Death,Recovered,State
23584,,Oman,21,57,4/19/2020,1266,7,233,Muscat
23585,,Pakistan,30.3753,69.3451,4/19/2020,8348,168,1868,Balochistan
23586,,Panama,8.538,-80.7821,4/19/2020,4273,120,140,Panama City
23587,,Papua New Guinea,-6.315,143.9555,4/19/2020,7,0,0,Port Moresby
23588,,Paraguay,-23.4425,-58.4438,4/19/2020,206,8,41,Asunción
23589,,Peru,-9.19,-75.0152,4/19/2020,15628,400,6811,Lima
23590,,Philippines,13,122,4/19/2020,6259,409,572,Manila
23591,,Poland,51.9194,19.1451,4/19/2020,9287,360,1040,Warsaw
23592,,Portugal,39.3999,-8.2245,4/19/2020,20206,714,610,Lisbon
23593,,Qatar,25.3548,51.1839,4/19/2020,5448,8,518,Doha
23594,,Romania,45.9432,24.9668,4/19/2020,8746,451,1892,Jibert
23595,,Russia,60,90,4/19/2020,42853,361,3291,Russia
23596,,Rwanda,-1.9403,29.8739,4/19/2020,147,0,76,Kigali
23597,,Saint Lucia,13.9094,-60.9789,4/19/2020,15,0,11,Castries
23598,,Saint Vincent and the Grenadines,12.9843,-61.2872,4/19/2020,12,0,1,Kingstown
23599,,San Marino,43.9424,12.4578,4/19/2020,461,39,60,San Marino
23600,,Saudi Arabia,24,45,4/19/2020,9362,97,1398,Riyadh
23601,,Senegal,14.4974,-14.4524,4/19/2020,367,3,220,Tambacounda
23602,,Serbia,44.0165,21.0059,4/19/2020,6318,122,753,Maršić
23603,,Seychelles,-4.6796,55.492,4/19/2020,11,0,5,Cascade
23604,,Singapore,1.2833,103.8333,4/19/2020,6588,11,768,Singapore
23605,,Slovakia,48.669,19.699,4/19/2020,1161,12,229,Bratislava
23606,,Slovenia,46.1512,14.9955,4/19/2020,1330,74,192,Ljubljana
23607,,Somalia,5.1521,46.1996,4/19/2020,164,7,3,Dhuusamareeb
23608,,South Africa,-30.5595,22.9375,4/19/2020,3158,54,903,Pretoria
23609,,Spain,40,-4,4/19/2020,198674,20453,77357,Toledo
23610,,Sri Lanka,7,81,4/19/2020,271,7,96,Sri Jayawardenapura Kotte
23611,,Sudan,12.8628,30.2176,4/19/2020,66,10,6,Bara
23612,,Suriname,3.9193,-56.0278,4/19/2020,10,1,6,Amatopo
23613,,Sweden,63,16,4/19/2020,14385,1540,550,Stockholm
23614,,Switzerland,46.8182,8.2275,4/19/2020,27740,1393,17800,Bern
23615,,Taiwan*,23.7,121,4/19/2020,420,6,189,Taiwan
23616,,Tanzania,-6.369,34.8888,4/19/2020,170,7,11,Nkonko
23617,,Thailand,15,101,4/19/2020,2765,47,1928,Bangkok
23618,,Togo,8.6195,0.8248,4/19/2020,84,5,52,Sotouboua
23619,,Trinidad and Tobago,10.6918,-61.2225,4/19/2020,114,8,21,Port of Spain
23620,,Tunisia,34,9,4/19/2020,879,38,43,Tunis
23621,,Turkey,38.9637,35.2433,4/19/2020,86306,2017,11976,Ankara
23622,,Uganda,1,32,4/19/2020,55,0,28,Kiboga
23623,,Ukraine,48.3794,31.1656,4/19/2020,5449,141,347,Kiev
23624,,United Arab Emirates,24,54,4/19/2020,6781,41,1286,Abu Dhabi
23625,Bermuda,United Kingdom,32.3078,-64.7505,4/19/2020,86,5,35,Bermuda
23626,Cayman Islands,United Kingdom,19.3133,-81.2546,4/19/2020,61,1,7,Cayman Islands
23627,Channel Islands,United Kingdom,49.3723,-2.3644,4/19/2020,488,21,73,Channel Islands
23628,Gibraltar,United Kingdom,36.1408,-5.3536,4/19/2020,132,0,120,Gibraltar
23629,Isle of Man,United Kingdom,54.2361,-4.5481,4/19/2020,298,6,193,Isle of Man
23630,Montserrat,United Kingdom,16.7425,-62.1874,4/19/2020,11,0,2,Montserrat
23631,,United Kingdom,55.3781,-3.436,4/19/2020,120067,18492,0,United Kingdom
23632,,Uruguay,-32.5228,-55.7658,4/19/2020,528,10,298,Montevideo
23633,,United States,37.0902,-95.7129,4/19/2020,758809,40945,70337,"Washington, D.C."
23634,,Uzbekistan,41.3775,64.5853,4/19/2020,1565,5,225,Tashkent
23635,,Venezuela,6.4238,-66.5897,4/19/2020,256,9,117,Bolívar
23636,,Vietnam,16,108,4/19/2020,268,0,202,Hanoi
23637,,Zambia,-15.4167,28.2833,4/19/2020,61,3,33,Lusaka
23638,,Zimbabwe,-20,30,4/19/2020,25,3,2,Harare
23639,Diamond Princess,Canada,0,0,4/19/2020,0,1,,Diamond Princess
23640,,Dominica,15.415,-61.371,4/19/2020,16,0,8,Roseau
23641,,Grenada,12.1165,-61.679,4/19/2020,14,0,,St. George's
23642,,Mozambique,-18.665695,35.529562,4/19/2020,39,0,,Cheringoma
23643,,Syria,34.802075,38.996815,4/19/2020,39,,,Damascus
23644,,Timor-Leste,-8.874217,125.727539,4/19/2020,19,0,,Manufahi
23645,,Belize,13.1939,-59.5432,4/19/2020,18,2,2,Belmopan
23646,,Laos,19.85627,102.495496,4/19/2020,19,0,,Vientiane
23647,,Libya,26.3351,17.228331,4/19/2020,51,1,11,Tripoli
23648,,Israel,31.9522,35.2332,4/19/2020,319,2,71,Jerusalem
23649,,Guinea-Bissau,11.8037,-15.1804,4/19/2020,50,0,3,Fulacunda
23650,,Mali,17.570692,-3.996166,4/19/2020,224,,42,Goundam
23651,,Saint Kitts and Nevis,17.357822,-62.782998,4/19/2020,14,0,0,Basseterre
23652,Northwest Territories,Canada,64.8255,-124.8457,4/19/2020,5,0,,Northwest Territories
23653,Yukon,Canada,64.2823,-135,4/19/2020,9,0,,Yukon
23654,,Kosovo,42.602636,20.902977,4/19/2020,561,12,102,Pristina
23655,,Burma,21.9162,95.956,4/19/2020,111,5,7,Sagang
23656,Anguilla,United Kingdom,18.2206,-63.0686,4/19/2020,3,0,1,Anguilla
23657,British Virgin Islands,United Kingdom,18.4207,-64.64,4/19/2020,4,1,2,British Virgin Islands
23658,Turks and Caicos Islands,United Kingdom,21.694,-71.7979,4/19/2020,11,,0,Turks and Caicos Islands
23659,,Netherlands,0,0,4/19/2020,9,2,0,Amsterdam
23660,,Botswana,-22.3285,24.6849,4/19/2020,20,1,0,CKGR
23661,,Burundi,-3.3731,29.9189,4/19/2020,5,1,0,R.N.15
23662,,Sierra Leone,8.460555,-11.779889,4/19/2020,35,0,6,Bo
23663,"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,4/19/2020,5,0,0,"Bonaire, Sint Eustatius and Saba"
23664,,Malawi,-13.254308,34.301525,4/19/2020,17,2,3,Nkhotakota
23665,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,4/19/2020,11,0,3,Falkland Islands (Malvinas)
23666,Saint Pierre and Miquelon,France,46.8852,-56.3159,4/19/2020,1,0,0,Saint Pierre and Miquelon
23667,,South Sudan,6.877,31.307,4/19/2020,4,,,Akobo
23668,,Western Sahara,24.2155,-12.8858,4/19/2020,6,0,0,El Aaiún
23669,,Sao Tome and Principe,0.18636,6.613081,4/19/2020,4,0,0,st
23670,,Yemen,15.552727,48.516388,4/19/2020,1,0,,Sanaá
23671,,Comoros,-11.6455,43.3333,4/19/2020,0,0,0,Oichili
23672,,Tajikistan,38.861034,71.276093,4/19/2020,0,0,,Tavildara
23673,,Lesotho,-29.609988,28.233608,4/19/2020,0,0,0,Thaba-Tseka
23674,,Afghanistan,33,65,4/20/2020,1026,36,135,Baghran
23675,,Albania,41.1533,20.1683,4/20/2020,584,26,327,E852
23676,,Algeria,28.0339,1.6596,4/20/2020,2718,384,1099,Timokten
23677,,Andorra,42.5063,1.5218,4/20/2020,717,37,248,Andorra la Vella
23678,,Angola,-11.2027,17.8739,4/20/2020,24,2,6,Luanda
23679,,Antigua and Barbuda,17.0608,-61.7964,4/20/2020,23,3,3,St. John's
23680,,Argentina,-38.4161,-63.6167,4/20/2020,2941,136,737,Buenos Aires
23681,,Armenia,40.0691,45.0382,4/20/2020,1339,22,580,Yerevan
23682,Australian Capital Territory,Australia,-35.4735,149.0124,4/20/2020,104,3,91,Australian Capital Territory
23683,New South Wales,Australia,-33.8688,151.2093,4/20/2020,2963,26,1379,New South Wales
23684,Northern Territory,Australia,-12.4634,130.8456,4/20/2020,28,0,12,Northern Territory
23685,Queensland,Australia,-28.0167,153.4,4/20/2020,1019,6,738,Queensland
23686,South Australia,Australia,-34.9285,138.6007,4/20/2020,435,4,369,South Australia
23687,Tasmania,Australia,-41.4545,145.9707,4/20/2020,200,7,71,Tasmania
23688,Victoria,Australia,-37.8136,144.9631,4/20/2020,1329,14,1196,Victoria
23689,Western Australia,Australia,-31.9505,115.8605,4/20/2020,545,7,435,Western Australia
23690,,Austria,47.5162,14.5501,4/20/2020,14795,470,10631,Vienna
23691,,Azerbaijan,40.1431,47.5769,4/20/2020,1436,19,791,Agjabadi
23692,,Bahamas,25.0343,-77.3963,4/20/2020,60,9,11,Nassau
23693,,Bahrain,26.0275,50.55,4/20/2020,1907,7,769,Manama
23694,,Bangladesh,23.685,90.3563,4/20/2020,2948,101,85,Dhaka
23695,,Barbados,13.1939,-59.5432,4/20/2020,75,5,19,Bridgetown
23696,,Belarus,53.7098,27.9534,4/20/2020,6264,51,514,Minsk
23697,,Belgium,50.8333,4,4/20/2020,39983,5828,8895,Brussels
23698,,Benin,9.3077,2.3158,4/20/2020,54,1,27,Porto-Novo
23699,,Bhutan,27.5142,90.4336,4/20/2020,5,0,2,Trongsa
23700,,Bolivia,-16.2902,-63.5887,4/20/2020,564,33,31,Bolivia
23701,,Bosnia and Herzegovina,43.9159,17.6791,4/20/2020,1309,49,381,Sarajevo
23702,,Brazil,-14.235,-51.9253,4/20/2020,40743,2587,22130,Brasília
23703,,Brunei,4.5353,114.7277,4/20/2020,138,1,116,Rambai
23704,,Bulgaria,42.7339,25.4858,4/20/2020,929,43,167,Sofia
23705,,Burkina Faso,12.2383,-1.5616,4/20/2020,581,38,357,Kadiogo
23706,,Cape Verde,16.5388,-23.0418,4/20/2020,67,1,1,Praia
23707,,Cambodia,11.55,104.9167,4/20/2020,122,0,107,Phnom Penh
23708,,Cameroon,3.848,11.5021,4/20/2020,1163,42,,Yaounde
23709,Alberta,Canada,53.9333,-116.5765,4/20/2020,2908,59,,Alberta
23710,British Columbia,Canada,49.2827,-123.1207,4/20/2020,1647,82,,British Columbia
23711,Grand Princess,Canada,37.6489,-122.6655,4/20/2020,13,0,,Grand Princess
23712,Manitoba,Canada,53.7609,-98.8139,4/20/2020,254,6,,Manitoba
23713,New Brunswick,Canada,46.5653,-66.4619,4/20/2020,118,0,,New Brunswick
23714,Newfoundland and Labrador,Canada,53.1355,-57.6604,4/20/2020,257,3,,Newfoundland and Labrador
23715,Nova Scotia,Canada,44.682,-63.7443,4/20/2020,721,9,,Nova Scotia
23716,Ontario,Canada,51.2538,-85.3232,4/20/2020,12063,624,,Ontario
23717,Prince Edward Island,Canada,46.5107,-63.4168,4/20/2020,26,0,,Prince Edward Island
23718,Quebec,Canada,52.9399,-73.5491,4/20/2020,19319,939,,Quebec
23719,Saskatchewan,Canada,52.9399,-106.4509,4/20/2020,316,4,,Saskatchewan
23720,,Central African Republic,6.6111,20.9394,4/20/2020,12,0,4,Ippy
23721,,Chad,15.4542,18.7322,4/20/2020,33,0,8,Borkou
23722,,Chile,-35.6751,-71.543,4/20/2020,10507,139,4676,Maule
23723,Anhui,China,31.8257,117.2264,4/20/2020,991,6,984,Anhui
23724,Beijing,China,40.1824,116.4142,4/20/2020,593,8,514,Beijing
23725,Chongqing,China,30.0572,107.874,4/20/2020,579,6,570,Chongqing
23726,Fujian,China,26.0789,117.9874,4/20/2020,355,1,339,Fujian
23727,Gansu,China,37.8099,101.0583,4/20/2020,139,2,137,Gansu
23728,Guangdong,China,23.3417,113.4244,4/20/2020,1581,8,1494,Guangdong
23729,Guangxi,China,23.8298,108.7881,4/20/2020,254,2,252,Guangxi
23730,Guizhou,China,26.8154,106.8748,4/20/2020,147,2,145,Guizhou
23731,Hainan,China,19.1959,109.7453,4/20/2020,168,6,162,Hainan
23732,Hebei,China,39.549,116.1306,4/20/2020,328,6,317,Hebei
23733,Heilongjiang,China,47.862,127.7615,4/20/2020,905,13,,Heilongjiang
23734,Henan,China,33.882,113.614,4/20/2020,1276,22,,Henan
23735,Hong Kong,China,22.3,114.2,4/20/2020,1025,4,630,Hong Kong
23736,Hubei,China,30.9756,112.2707,4/20/2020,68128,4512,63511,Hubei
23737,Hunan,China,27.6104,111.7088,4/20/2020,1019,4,1015,Hunan
23738,Inner Mongolia,China,44.0935,113.9448,4/20/2020,194,1,104,Inner Mongolia
23739,Jiangsu,China,32.9711,119.455,4/20/2020,653,0,643,Jiangsu
23740,Jiangxi,China,27.614,115.7221,4/20/2020,937,1,936,Jiangxi
23741,Jilin,China,43.6661,126.1923,4/20/2020,104,1,97,Jilin
23742,Liaoning,China,41.2956,122.6085,4/20/2020,146,2,143,Liaoning
23743,Macau,China,22.1667,113.55,4/20/2020,45,0,22,Macau
23744,Ningxia,China,37.2692,106.1655,4/20/2020,75,0,75,Ningxia
23745,Qinghai,China,35.7452,95.9956,4/20/2020,18,0,18,Qinghai
23746,Shaanxi,China,35.1917,108.8701,4/20/2020,256,3,252,Shaanxi
23747,Shandong,China,36.3427,118.1498,4/20/2020,787,7,765,Shandong
23748,Shanghai,China,31.202,121.4491,4/20/2020,638,7,,Shanghai
23749,Shanxi,China,37.5777,112.2922,4/20/2020,197,0,135,Shanxi
23750,Sichuan,China,30.6171,102.7103,4/20/2020,561,3,554,Sichuan
23751,Tianjin,China,39.3054,117.323,4/20/2020,189,3,174,Tianjin
23752,Tibet,China,31.6927,88.0924,4/20/2020,1,0,1,Tibet
23753,Xinjiang,China,41.1129,85.2401,4/20/2020,76,3,73,Xinjiang
23754,Yunnan,China,24.974,101.487,4/20/2020,184,2,,Yunnan
23755,Zhejiang,China,29.1832,120.0934,4/20/2020,1268,1,1249,Zhejiang
23756,,Colombia,4.5709,-74.2973,4/20/2020,3977,189,804,Cundinamarca
23757,,Congo (Brazzaville),-4.0383,21.7587,4/20/2020,160,6,16,Kasai
23758,,Congo (Kinshasa),-4.0383,21.7587,4/20/2020,332,25,27,Kasai
23759,,Costa Rica,9.7489,-83.7534,4/20/2020,662,6,124,San José
23760,,Cote d'Ivoire,7.54,-5.5471,4/20/2020,847,9,260,Cote d'Ivoire
23761,,Croatia,45.1,15.2,4/20/2020,1881,47,771,Jezerane
23762,,Diamond Princess,35.4437,139.638,4/20/2020,712,13,644,Diamond Princess
23763,,Cuba,22,-80,4/20/2020,1087,36,285,Havana
23764,,Cyprus,35.1264,33.4299,4/20/2020,772,12,81,Nicosia
23765,,Czech Republic,49.8175,15.473,4/20/2020,6900,194,,Prague
23766,Faroe Islands,Denmark,61.8926,-6.9118,4/20/2020,185,0,176,Faroe Islands
23767,Greenland,Denmark,71.7069,-42.6043,4/20/2020,11,0,11,Greenland
23768,,Denmark,56.2639,9.5018,4/20/2020,7515,364,4312,Copenhagen
23769,,Djibouti,11.8251,42.5903,4/20/2020,846,2,102,Djibouti
23770,,Dominican Republic,18.7357,-70.1627,4/20/2020,4964,235,416,Yamasá
23771,,Ecuador,-1.8312,-78.1834,4/20/2020,10128,507,1150,Quito
23772,,Egypt,26,30,4/20/2020,3333,250,821,Cairo
23773,,El Salvador,13.7942,-88.8965,4/20/2020,218,7,46,San Salvador
23774,,Equatorial Guinea,1.5,10,4/20/2020,79,0,7,Mbini
23775,,Eritrea,15.1794,39.7823,4/20/2020,39,0,3,Asmara
23776,,Estonia,58.5953,25.0136,4/20/2020,1535,40,165,Tallinn
23777,,Eswatini,-26.5225,31.4659,4/20/2020,24,1,8,Eswatini
23778,,Ethiopia,9.145,40.4897,4/20/2020,111,3,16,Aneno
23779,,Fiji,-17.7134,178.065,4/20/2020,18,0,3,Navosa
23780,,Finland,64,26,4/20/2020,3868,98,2000,Helsinki
23781,French Guiana,France,3.9339,-53.1258,4/20/2020,97,1,69,French Guiana
23782,French Polynesia,France,-17.6797,149.4068,4/20/2020,56,0,19,French Polynesia
23783,Guadeloupe,France,16.25,-61.5833,4/20/2020,148,8,73,Guadeloupe
23784,Mayotte,France,-12.8275,45.1662,4/20/2020,271,4,117,Mayotte
23785,New Caledonia,France,-20.9043,165.618,4/20/2020,18,0,15,New Caledonia
23786,Reunion,France,-21.1351,55.2471,4/20/2020,408,0,237,Reunion
23787,Saint Barthelemy,France,17.9,-62.8333,4/20/2020,6,0,5,Saint Barthelemy
23788,St Martin,France,18.0708,-63.0501,4/20/2020,37,2,19,St Martin
23789,Martinique,France,14.6415,-61.0242,4/20/2020,163,12,73,Martinique
23790,,France,46.2276,2.2137,4/20/2020,154188,20240,36782,Paris
23791,,Gabon,-0.8037,11.6094,4/20/2020,120,1,7,Lolo-Bouenguidi
23792,,Gambia,13.4432,-15.3101,4/20/2020,10,1,2,Banjul
23793,,Georgia,42.3154,43.3569,4/20/2020,402,4,95,Imereti
23794,,Germany,51,9,4/20/2020,147065,4862,91500,Berlin
23795,,Ghana,7.9465,-1.0232,4/20/2020,1042,9,99,Pru
23796,,Greece,39.0742,21.8243,4/20/2020,2245,116,269,Fournas
23797,,Guatemala,15.7835,-90.2308,4/20/2020,289,7,21,Chisec
23798,,Guinea,9.9456,-9.6966,4/20/2020,622,5,122,Conakry
23799,,Guyana,5,-58.75,4/20/2020,65,7,9,Georgetown
23800,,Haiti,18.9712,-72.2852,4/20/2020,57,3,0,Durocher
23801,,Vatican City,41.9029,12.4534,4/20/2020,9,0,2,Vatican City
23802,,Honduras,15.2,-86.2419,4/20/2020,477,46,25,Gualaco
23803,,Hungary,47.1625,19.5033,4/20/2020,1984,199,267,erdészet
23804,,Iceland,64.9631,-19.0208,4/20/2020,1773,10,1362,Skagafjörður
23805,,India,21,78,4/20/2020,18539,592,3273,New Delhi
23806,,Indonesia,-0.7893,113.9213,4/20/2020,6760,590,747,Jakarta
23807,,Iran,32,53,4/20/2020,83505,5209,59273,Tehran
23808,,Iraq,33,44,4/20/2020,1574,82,1043,Fallujah
23809,,Ireland,53.1424,-7.6921,4/20/2020,15652,687,77,Dublin
23810,,Israel,31,35,4/20/2020,13713,177,4049,Jerusalem
23811,,Italy,43,12,4/20/2020,181228,24114,48877,Rome
23812,,Jamaica,18.1096,-77.2975,4/20/2020,223,5,27,Summerfield
23813,,Japan,36,138,4/20/2020,10797,236,1159,Hiraide
23814,,Jordan,31.24,36.51,4/20/2020,425,7,282,Amman
23815,,Kazakhstan,48.0196,66.9237,4/20/2020,1852,19,447,Astana
23816,,Kenya,-0.0236,37.9062,4/20/2020,281,14,69,Tumbura
23817,,"Korea, South",36,128,4/20/2020,10674,236,8114,Gyeongsangbuk-do
23818,,Kuwait,29.5,47.75,4/20/2020,1995,9,367,Kuwait City
23819,,Kyrgyzstan,41.2044,74.7661,4/20/2020,568,7,201,Bishkek
23820,,Latvia,56.8796,24.6032,4/20/2020,739,5,88,LV-5015
23821,,Lebanon,33.8547,35.8623,4/20/2020,677,21,103,Zahlé
23822,,Liberia,6.4281,-9.4295,4/20/2020,99,8,7,Monrovia
23823,,Liechtenstein,47.14,9.55,4/20/2020,81,1,55,Vaduz
23824,,Lithuania,55.1694,23.8813,4/20/2020,1326,37,242,Vilnius
23825,,Luxembourg,49.8153,6.1296,4/20/2020,3558,75,637,Luxembourg
23826,,Madagascar,-18.7669,46.8691,4/20/2020,121,0,41,Miarinarivo
23827,,Malaysia,2.5,112.5,4/20/2020,5425,89,3295,Sarawak
23828,,Maldives,3.2028,73.2207,4/20/2020,69,0,16,Malé
23829,,Malta,35.9375,14.3754,4/20/2020,431,3,126,Mgarr
23830,,Mauritania,21.0079,10.9408,4/20/2020,7,1,6,Arlit
23831,,Mauritius,-20.2,57.5,4/20/2020,328,9,224,Port Louis
23832,,Mexico,23.6345,-102.5528,4/20/2020,8772,712,2627,Zacatecas
23833,,Moldova,47.4116,28.3699,4/20/2020,2548,70,457,Chisinau
23834,,Monaco,43.7333,7.4167,4/20/2020,94,3,23,Monaco
23835,,Mongolia,46.8625,103.8467,4/20/2020,33,0,7,Burd
23836,,Montenegro,42.5,19.3,4/20/2020,312,5,88,E80
23837,,Morocco,31.7917,-7.0926,4/20/2020,3046,143,350,Rabat
23838,,Namibia,-22.9576,18.4904,4/20/2020,16,0,6,Windhoek
23839,,Nepal,28.1667,84.25,4/20/2020,31,0,4,Kathmandu
23840,Aruba,Netherlands,12.5186,-70.0358,4/20/2020,97,2,49,Aruba
23841,Curacao,Netherlands,12.1696,-68.99,4/20/2020,14,1,11,Curacao
23842,Sint Maarten,Netherlands,18.0425,-63.0548,4/20/2020,67,10,12,Sint Maarten
23843,,Netherlands,52.1326,5.2913,4/20/2020,33405,3751,0,Amsterdam
23844,,New Zealand,-40.9006,174.886,4/20/2020,1440,12,974,Wellington
23845,,Nicaragua,12.8654,-85.2072,4/20/2020,10,2,6,Matagalpa
23846,,Niger,17.6078,8.0817,4/20/2020,648,20,117,Tchirozerine
23847,,Nigeria,9.082,8.6753,4/20/2020,665,22,188,Abuja
23848,,North Macedonia,41.6086,21.7453,4/20/2020,1225,54,200,Vojnica
23849,,Norway,60.472,8.4689,4/20/2020,7156,181,32,Hol
23850,,Oman,21,57,4/20/2020,1410,7,238,Muscat
23851,,Pakistan,30.3753,69.3451,4/20/2020,8418,176,1970,Balochistan
23852,,Panama,8.538,-80.7821,4/20/2020,4467,126,165,Panama City
23853,,Papua New Guinea,-6.315,143.9555,4/20/2020,7,0,0,Port Moresby
23854,,Paraguay,-23.4425,-58.4438,4/20/2020,208,8,46,Asunción
23855,,Peru,-9.19,-75.0152,4/20/2020,16325,445,6968,Lima
23856,,Philippines,13,122,4/20/2020,6459,428,613,Manila
23857,,Poland,51.9194,19.1451,4/20/2020,9593,380,1133,Warsaw
23858,,Portugal,39.3999,-8.2245,4/20/2020,20863,735,610,Lisbon
23859,,Qatar,25.3548,51.1839,4/20/2020,6015,9,555,Doha
23860,,Romania,45.9432,24.9668,4/20/2020,8936,478,2017,Jibert
23861,,Russia,60,90,4/20/2020,47121,405,3446,Russia
23862,,Rwanda,-1.9403,29.8739,4/20/2020,147,0,76,Kigali
23863,,Saint Lucia,13.9094,-60.9789,4/20/2020,15,0,13,Castries
23864,,Saint Vincent and the Grenadines,12.9843,-61.2872,4/20/2020,12,0,1,Kingstown
23865,,San Marino,43.9424,12.4578,4/20/2020,462,39,61,San Marino
23866,,Saudi Arabia,24,45,4/20/2020,10484,103,1490,Riyadh
23867,,Senegal,14.4974,-14.4524,4/20/2020,377,5,235,Tambacounda
23868,,Serbia,44.0165,21.0059,4/20/2020,6630,125,870,Maršić
23869,,Seychelles,-4.6796,55.492,4/20/2020,11,0,5,Cascade
23870,,Singapore,1.2833,103.8333,4/20/2020,8014,11,801,Singapore
23871,,Slovakia,48.669,19.699,4/20/2020,1173,13,251,Bratislava
23872,,Slovenia,46.1512,14.9955,4/20/2020,1335,77,193,Ljubljana
23873,,Somalia,5.1521,46.1996,4/20/2020,237,8,4,Dhuusamareeb
23874,,South Africa,-30.5595,22.9375,4/20/2020,3300,58,1055,Pretoria
23875,,Spain,40,-4,4/20/2020,200210,20852,80587,Toledo
23876,,Sri Lanka,7,81,4/20/2020,304,7,98,Sri Jayawardenapura Kotte
23877,,Sudan,12.8628,30.2176,4/20/2020,107,12,8,Bara
23878,,Suriname,3.9193,-56.0278,4/20/2020,10,1,6,Amatopo
23879,,Sweden,63,16,4/20/2020,14777,1580,550,Stockholm
23880,,Switzerland,46.8182,8.2275,4/20/2020,27944,1429,18600,Bern
23881,,Taiwan*,23.7,121,4/20/2020,422,6,203,Taiwan
23882,,Tanzania,-6.369,34.8888,4/20/2020,254,10,11,Nkonko
23883,,Thailand,15,101,4/20/2020,2792,47,1999,Bangkok
23884,,Togo,8.6195,0.8248,4/20/2020,84,6,53,Sotouboua
23885,,Trinidad and Tobago,10.6918,-61.2225,4/20/2020,114,8,22,Port of Spain
23886,,Tunisia,34,9,4/20/2020,884,38,148,Tunis
23887,,Turkey,38.9637,35.2433,4/20/2020,90980,2140,13430,Ankara
23888,,Uganda,1,32,4/20/2020,56,0,38,Kiboga
23889,,Ukraine,48.3794,31.1656,4/20/2020,5710,151,359,Kiev
23890,,United Arab Emirates,24,54,4/20/2020,7265,43,1360,Abu Dhabi
23891,Bermuda,United Kingdom,32.3078,-64.7505,4/20/2020,86,5,37,Bermuda
23892,Cayman Islands,United Kingdom,19.3133,-81.2546,4/20/2020,66,1,7,Cayman Islands
23893,Channel Islands,United Kingdom,49.3723,-2.3644,4/20/2020,488,24,73,Channel Islands
23894,Gibraltar,United Kingdom,36.1408,-5.3536,4/20/2020,132,0,120,Gibraltar
23895,Isle of Man,United Kingdom,54.2361,-4.5481,4/20/2020,300,9,200,Isle of Man
23896,Montserrat,United Kingdom,16.7425,-62.1874,4/20/2020,11,0,2,Montserrat
23897,,United Kingdom,55.3781,-3.436,4/20/2020,124743,19051,0,United Kingdom
23898,,Uruguay,-32.5228,-55.7658,4/20/2020,535,10,313,Montevideo
23899,,United States,37.0902,-95.7129,4/20/2020,784708,42686,72329,"Washington, D.C."
23900,,Uzbekistan,41.3775,64.5853,4/20/2020,1627,5,261,Tashkent
23901,,Venezuela,6.4238,-66.5897,4/20/2020,256,9,117,Bolívar
23902,,Vietnam,16,108,4/20/2020,268,0,214,Hanoi
23903,,Zambia,-15.4167,28.2833,4/20/2020,65,3,35,Lusaka
23904,,Zimbabwe,-20,30,4/20/2020,25,3,2,Harare
23905,Diamond Princess,Canada,0,0,4/20/2020,0,1,,Diamond Princess
23906,,Dominica,15.415,-61.371,4/20/2020,16,0,8,Roseau
23907,,Grenada,12.1165,-61.679,4/20/2020,14,0,,St. George's
23908,,Mozambique,-18.665695,35.529562,4/20/2020,39,0,,Cheringoma
23909,,Syria,34.802075,38.996815,4/20/2020,39,,,Damascus
23910,,Timor-Leste,-8.874217,125.727539,4/20/2020,22,0,,Manufahi
23911,,Belize,13.1939,-59.5432,4/20/2020,18,2,2,Belmopan
23912,,Laos,19.85627,102.495496,4/20/2020,19,0,,Vientiane
23913,,Libya,26.3351,17.228331,4/20/2020,51,1,15,Tripoli
23914,,Israel,31.9522,35.2332,4/20/2020,329,2,71,Jerusalem
23915,,Guinea-Bissau,11.8037,-15.1804,4/20/2020,50,0,3,Fulacunda
23916,,Mali,17.570692,-3.996166,4/20/2020,246,,56,Goundam
23917,,Saint Kitts and Nevis,17.357822,-62.782998,4/20/2020,15,0,0,Basseterre
23918,Northwest Territories,Canada,64.8255,-124.8457,4/20/2020,5,0,,Northwest Territories
23919,Yukon,Canada,64.2823,-135,4/20/2020,11,0,,Yukon
23920,,Kosovo,42.602636,20.902977,4/20/2020,598,15,123,Pristina
23921,,Burma,21.9162,95.956,4/20/2020,119,5,7,Sagang
23922,Anguilla,United Kingdom,18.2206,-63.0686,4/20/2020,3,0,1,Anguilla
23923,British Virgin Islands,United Kingdom,18.4207,-64.64,4/20/2020,5,1,3,British Virgin Islands
23924,Turks and Caicos Islands,United Kingdom,21.694,-71.7979,4/20/2020,11,,0,Turks and Caicos Islands
23925,,Netherlands,0,0,4/20/2020,9,2,0,Amsterdam
23926,,Botswana,-22.3285,24.6849,4/20/2020,20,1,0,CKGR
23927,,Burundi,-3.3731,29.9189,4/20/2020,5,1,4,R.N.15
23928,,Sierra Leone,8.460555,-11.779889,4/20/2020,43,0,6,Bo
23929,"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,4/20/2020,5,0,0,"Bonaire, Sint Eustatius and Saba"
23930,,Malawi,-13.254308,34.301525,4/20/2020,17,2,3,Nkhotakota
23931,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,4/20/2020,11,0,3,Falkland Islands (Malvinas)
